,spotify_id,name,representative_text
21368,3TmVOBZL0RYrAAF3f2QSGq,Kossisko,
21369,5nxRAm1EVq0xlhganQAjJO,Flaxo,
21370,23ot0eI6ByBW6LrlBfr2bm,Pedro Lotto,
21371,3g5QiiBmEWt5a3WaW1zArB,jaynbeats,
21372,2WCSTqqMwguiIpPSzuE5UF,Rich Kidz,
21373,65ZU2GdDW0MEURhH84c2ZJ,口一口,
21374,6Zric3RvzGMM9wRZMNTUFF,Fetty Luciano,
21375,75be7XA6WPIE5UWcBzEYIx,Bl4ir,
21376,4gVcJDWI7f0P7ABGmJ8o8d,Soulby THB,
21377,6J434ZmyHxFcBjHXAZL9QY,Kacem Wapalek,
21378,5IgZF4eJh64ab2JlMcolq8,Tarik,
21379,392I9I5QMSyoA0FmI5pVfx,Yung Tory,
21380,2TkDdk47FGnvxcjQGDdPd0,Kike Pavón,
21381,3kQYyGOJygTESAPFl95Us1,Expe,
21382,2pEHRfX5CQym8KX2gRRGTl,SkinnyJewlz,
21383,3Ps6le7tj5BdNtdnfNgTU4,6 Dogs,
21384,3HRO6CuZLRhEE9UOcra4Pp,ECM Squad,
21385,6qZVFsb2jVenTxZ3NBGnNv,Amador,
21386,7wFpB8b5ALTKo9IwK3Y5Tq,Vienio,
21387,1PUMdtllFKYq4Ymzduzocv,Vírus,
21388,3iBrZba5vsM6Ceq6m35XgJ,King-Kong Music,
21389,7sG6GYc2AsX0HNOkVdGCO4,Eden Derso,
21390,43PzkN8EmJgYzmQGfHpZbh,Brick Bazuka,
21391,1sQJVmNoYaMV05kdys6jy0,J-MILLA,
21392,0XEYiIh3AzMl9lBaT3gNz7,Willistic,
21393,6txlBT165HMOl0ADNhT8zj,Fiucher,
21394,4UpISNZSBbdGOIXWBwhfL7,Korbe,
21395,4iXaV8MoL2JmP9yhsPYv0Q,Louly,
21396,10JE9C1e9BzcilPHOV57wB,Jrldm,
21397,3sPu1TUK3Sg53uMqMBvNzT,João Tamura,
21398,6uiQqbYlT1KK7llfzAat2J,KITTY8,
21399,335W5ETKz4EAVHcHTA827K,Spike,
21400,3vGsbMrniFguZ0fCNvvTAS,Athliens,
21401,1Uyqa2sdHm1bL5JK4IC4zc,Wooli,
21402,4NYQDJaodzdKo2HlZPirZe,LIL GLOCK 420,
21403,4YWaklpWrE7GOkmXuMKI6i,Megaski,
21404,5ACyfaynUH9FpBaR8uZprQ,Arkano,
21405,75TxKysDoXDrtcvXKNHw0P,Y&R Mookey,
21406,6yoocPjo7xJwFxSvbZYUT9,BRUJA,
21407,5yCgTAPqyXsSM97otrDyAc,Hassuntu,
21408,1MOetFIO4hBem9p9FVP9Jo,Khantrast,
21409,4Abe9XH0fplj8dbOddoYgH,yaeow,
21410,4u7uWR7bpcGEI8y52LPAZL,76er Boys,
21411,4bEYhzp8Wyci8neQNFxpbt,Liric Traffic,
21412,3ksrra1WHKgGrr7ss2BYYg,Temz,
21413,1K4wIdbWcbSdVVCC1LWZ6I,Heinis,
21414,2ZKhEF5HNx7Q5DgOlJ9n1O,Pra(Killa'Gramm),
21415,04mGcrL09AEKdlGVrjpf1P,MIYACHI,
21416,5iFdCQifoUkuVGsZLTsNHP,PatricKxxLee,
21417,4RdDhaLXcAbihjh7haTXbB,Thomas Parr,
21418,0MBEd6qd0GmDdDW8Pyftuv,La Familia,
21419,00UOluVoYY4F2blO5DmgRj,Kebo Gotti,
21420,1MIG0PfunDzHfQkTMiWsbY,Shark,
21421,3vV4Tf1iC8vEP9fLOLGUfP,La Banda Baston,
21422,4ekWTbo9R4FEndFfYwQT6c,Gati,
21423,1ybINI1qPiFbwDXamRtwxD,Smino,
21424,1MkvWPAIDYqY8YbNpzRJYK,Psychic Type,
21425,0JfMSuCVlJovLNPQCmSdXV,Rebel Diaz,
21426,2NjfafEappzvGGGDdMRJMP,Azizi Gibson,
21427,7y63T75yWqUo8FBBSZ4doT,Sör És Fű,
21428,1ssxQyjMTgIt7xBlsK3Y7O,Tiffany Foxx,
21429,082vDMJAfkNZ3U13mjBYfY,X Sem Peita,
21430,4ugZwDoLLeFA6TGjV6vTn4,Big Snap,
21431,6QpEp4wXCGHehb8OeyqUDo,Norick,
21432,3lrhy6KigCHdcc0vOSTWoI,Mime 871,
21433,30CTTIqrcr82nS6B40j975,Robot95,
21434,6fMLt27jSiBVuciQOYZGwm,True Story Gee,
21435,5qxbpsA32oOZDHjJ3KPOFW,PakyG,
21436,1ZJlXFkFDBsjSuYyjVcMkk,Chali 2na,
21437,5US33tP9Eoj53sO9yF4STs,Mili Milanss,
21438,1IiTy72Esd2mIfGuvsvdQB,Ay Em,
21439,725NzNUfGYCqOYno36v2SC,Ninbrê,
21440,5nWewtJeyIKQrdzXZNRcku,Baezi,
21441,2lSeKGsCWN1QtTg6YYPknl,Alcomindz,
21442,1bQu3JA6HtwiNj7IdhWUPX,Joha,
21443,3JysSUOyfVs1UQ0UaESheP,Anthrax,
21444,0iEVT8dLNSSmipPOrDGu2z,Silkk The Shocker,
21445,6rk6Izp6o42fUdE0jRqAP4,Alee,
21446,0Y4XPAlixU89K3Z6oRziZ1,Young Chang MC,
21447,2OEZ0KKJrKXsRQ6hU9bbfS,Kevin Martes 13,
21448,1C5vXvYnmVVTKw4GVCKGzM,Derez De’Shon,
21449,1h4tBgv3GwSFbNoVzNLjhB,C'97,
21450,70qUZc0Sb9KwYgjAUdJfsf,DIEOUT,
21451,1peoXq0RPx7czVoFjloeDQ,MAVI,
21452,3Y3DTBhCrSM8Jw21adKpb9,PTK,
21453,4V5f0tr4dGBGUvW5HsR22O,High Klassified,
21454,3FNZcjyqT7F5upP99JV0oN,Lil Debbie,
21455,3IOpUio6f7vUIgEpypGHzo,João Pequeno,
21456,1ZM3GOPFXwiy6yVeY1FM3I,Kifykify,
21457,3pyfmyODmwyBB3011U9X7S,Exile,
21458,1viMnP74OfZ5Jf1cNCbwJA,Franky Kubrick,
21459,5EmSSYID5WjlrKDf5Sv0ck,Pindos Atletico,
21460,3d8f0YBZivistZ4Ohauncb,Swiss & Die Andern,
21461,2T1bAXQppVRoSNm63zcvzI,044 ROSE,
21462,5PDkhSwANAJIjjvH5G1GHZ,DRAZ$É,
21463,0yCFOUK2sXwZhpWQ20rNV4,Doc,
21464,5iq4YlNmdAIagDEUd1b3wo,RAU DEF,
21465,0aM5REcXSL40rNGsyCSxNG,Melis Karaduman,
21466,7rJjSgk5wJNrzFvqoqAcXe,GFAB,
21467,2uY1K2tEdWUdDiK6tzBwwo,Phunk B,
21468,5rNkX3yvQhR4BBN11HVTJY,Szlimmy,
21469,5G2bin17kewcOvJbA5MHWx,Slums Attack,
21470,0GG56bFqGJ0zGjkOx7NTwm,Shah Rule,
21471,7BJleNy6CWKzS3nKtrsNuN,Nerve,
21472,0OiS4KHxViIFnJooFTXl7V,Ras Kass,
21473,3L6bhGrHegoci41Jx2nP0V,Bump J,
21474,6HhwIU8DwwfVVNWO8Yso5b,Attitude,
21475,6hOETiTUfTAogpoYhDEhU5,Sevenlox,
21476,4JQ7zuh7G43YdKesMYsUFm,King Cash Beatz,
21477,38vgy1HVVWTE9VJtxFn1cz,Underdann,
21478,5yy76ufVriyvidNSvXlRU1,Clever,
21479,4Hpy6w9oVzugC0RBvEO1D0,Angel Brown,
21480,12H1Dmi64fAmmARrsyVFzy,Trip Lee,
21481,1bGcr2qiqrEGYXGh3U4n5B,KeynBroke,
21482,7CxSejERLJhkuYRU6D1d8C,sean,
21483,5SHYzihs8WKAP0qxcCgtDl,Akeem Jahat,
21484,0adUZVrjlyffZEwp9bCj4V,Magnate,
21485,5eyEPppWluWZpmIsuC4m0f,Birro,
21486,7avn3rbFjFMyHqYYkdZBC9,Steen1,
21487,5XurjmdQUAfSeu4Qc2gYrg,Aissa La Bonda 16,
21488,3ya6SpOrSMUfHgvYkXRVnx,King Kalibre,
21489,7MdYtdLOSFdHTFfM4TU2bf,døves,
21490,3Hrqjumb6WHg2aAUHJHLND,LSDREAM,
21491,1uPavQX3qoqo2rIY8W6R3y,Gucci Qzi,
21492,6LCHWj94a1aMMGf3L3CVhx,Rjay Ty,
21493,3zz52ViyCBcplK0ftEVPSS,Quadeca,
21494,4qIwt9aom7JcYwiwWWI05i,ambeats,
21495,1zpptQ5p9E7oIfWsfNCf9n,Yxng Dave,
21496,7ioyw6S5pobMyQaWV3mI5W,Nipo,
21497,5iiCEORKky6Ecc38uEUXX0,Eric.B.Jr,
21498,6Hmszyqw2GWY3X0yt0k1lw,RalphTheKiD,
21499,47yRnoOUz46ZKr9W3mKn5Z,Lil Toe,
21500,59YukrTVTiGNpuhyw3v4dB,Eluphant,
21501,4oNsvVnFz4HQ0UPpPFSuJX,Easy-S,
21502,6Ae0wz09vBFYZXJ2bJAKUl,Kiaz,
21503,5L15t6I0PQS9SBXbiklPEN,Summrs,
21504,67SzMFfffYwYnlQhxPGsOt,El Leo Pa´,
21505,4g83Zw2gg5qstb3BX7zvwN,Valtonyc,
21506,6vCAhgYcKSL1curqoT6eNu,1takejay,
21507,1gM6j9hjPg1Mfkq0yPNRP3,Eearz,
21508,3Oxf4EUF3hcY3qpqd5W04o,Jere,
21509,06z6NBx0H2PDzZqw8mPTDz,Mouka,
21510,3HVdAiMNjYrQIKlOGxoGh5,Rob Zombie,
21511,0qOQWUV8CeCoQbymDxtjR1,Happily Sad,
21512,6F5tPDq3TIduDv2ki6O1Oq,Swings,
21513,3hocSCbr0ocaG0bejDPamC,SinceWhen,
21514,24CcwHfnWexquUbn8wi58i,TRAVMA,
21515,3d5bhSPZXbNPx82vlp2au9,Ron Bielecki,
21516,1PugsyLO87Xl7JbaLELlLP,Koli-C,
21517,6yR6M6V6I7GhhYf6A7Wif9,SpaceGhostPurrp,
21518,0BfI4rAz9d2ZupWzV4I3vx,Fox4G,
21519,12SNRKnmuAtBDqFFtsBUBR,Mhot,
21520,2hZ6jVi1cao5VlJHAEPzU7,GLC,
21521,2wKUmawKpq9H4jhcnugog2,Haruko Tajima,
21522,79Sxz4bJeibdabevi9PAVi,Mohead Mike,
21523,22T3sq2Y5QhVEHPcR4Ib8Y,Kikaflo,
21524,5r4KrJXWxLsbym4vjcRv1i,Tandem,
21525,2JAyPtAhUDTMbg08DUpNtL,Bankos,
21526,2jXwYLNnCxNavms4mc1DYM,Lil AJ,
21527,523GImBnBoIvcq0n8BZIv4,Lil Cherry,
21528,6FWoWEnHUoxQzhYlzSzKI5,SacrificioyPasta,
21529,40uUNQbQs3yE3D0SwvOInN,Jay Reaper,
21530,1IwYT0LssMMf3aprn3pRzv,Rapi Sati,
21531,4XRymSxqMfKCkA6njs39lM,Shekel,
21532,2T7vRIAvrUUUKATk6IcZma,Shaka Bose,
21533,4V2V4PaSblStayYVWTGDbZ,Geassassin,
21534,3W9SDpMLYOSVYn5zIqr90j,Rasco,
21535,5bBvXMwNu88fxzf47RErB3,PENTO,
21536,5PTtHsENbi7yHbTkUiP2Dg,Stoney Dudebro,
21537,10Khz9BDdDT2mzm3330Cvu,Onyx,
21538,5yJ8UM2G0BWZpvplnY4iln,Skinnyfromthe9,
21539,5X9aWKZrYBQgbAsRPqJoAL,Майти Ди,
21540,6JG2QQcaQBzinELNvu9PRk,Bipo Montana,
21541,649mABntAsBaGLNNrVoNG7,Mas,
21542,4hRL2QmahOYxXNmNKtG1AI,Valee,
21543,6FlJleUXbFb19c0U2BocbM,MEL,
21544,6DVipHzYsPlIoA0DW8Gmns,"Royce Da 5'9""",
21545,0qfhmkQvuzK5docG7zabvV,Clue,
21546,5jgE1ulvZ7sJpjlTwAOWPd,Daichi Yamamoto,
21547,73m0rYK60xAt1jxa37bCpH,Bipolar Jones,
21548,0inkJpjAKDnQOv2VHBCU0Z,SadBoyProlific,
21549,7LB0RfmtjwsMFr5OW3H0r3,Headnodic,
21550,0JtqpeaEMyEl8WbGnEDlLo,Navy Westghost,
21551,1CUeN4GnHAGUk9nAXPorF4,Kodie Shane,
21552,1G1my08OuxlKiGZo5k0R9X,Казян,
21553,08c5z2rVpcPu7QylOxQCFA,Khakii,
21554,0qWcAUOG6kb4gSTJLZMG9B,3d Na'tee,
21555,2QJxA7vOIiCPcrwgCO3ejP,J Romero,
21556,4o3KrdNrP5TODhuOesqHfR,Dbangz,
21557,2zVJdQ6rH6n97BYh4b4YZN,Tommy Tèo,
21558,3AU8FAva0w5qdrf5IVu620,Ten Typ Mes,
21559,1q1Fe4tXiu1Weq4U0uhqPi,Ja Mezz,
21560,2fOcfLmY2VQi6NEOMNKqdJ,Dukes1Soldado,
21561,3eOWhN0q9wQ90g8NcmfZbV,Green Cookie,
21562,0MQBiMxbOoeAMwliPaLwJF,El Pope,
21563,0qyi7ZZf5OIxM8sZlcuJ40,Kleine Ben & King B,
21564,3bqMC7DfAQr0ZbC7R8htLz,ASM Bopster,
21565,6GHPFG30HgJzP3aJHNzMVs,Boaz,
21566,7Fm7EM53gjKTx9dG5fxeeB,All Star Brasil,
21567,6lCt4RGbnTCT1NN2lEENh5,Bezegol,
21568,7BO3t7j5tGn3OISCrYgLnJ,Binks Beatz,
21569,1W9qOBYRTfP7HcizWN43G1,Slick Rick,
21570,0AOB5bJZZZQ5bsVY1LdkVk,Gaki Ranger,
21571,2fT8oWXXWMm6tgnzLECFQc,Rebeliom do Inframundo,
21572,7iF9N7YIpnJGJ5aPfeWO7n,Oktoba,
21573,1Tu9DctzLsjToUKxsOh6Fc,Lil Shady,
21574,7dtX3ykcuyVmts2HQnWgSP,Kompany,
21575,2GRDbUJRZwKzeiwxrjJdmQ,2Rare,
21576,2Zm4abMQXwcrsM9IWY3AoB,19HUNNID,
21577,4F0KZ0SXe4z5xrgX6TXAPy,Roh Yun Ha,
21578,4Ca7FqbiBSn0x9L4fH543a,SYNC,
21579,4gToKCpLxucNrPJUfl4jvg,Stage-N,
21580,2S6ptKppxWXwvrTaabpeT0,Sodhivine,
21581,60Dq8k1ccGBYIClxkFfGtJ,cop oslm,
21582,4yiugbZZ4LTpWJ31XCBTj7,Husalah,
21583,4OfbG8mT7rOznJ4UDbejLO,Nick Sick,
21584,4ExWI3B0i6haXi4yjAfrmG,Konala Cartelli,
21585,7eGrSvLM6BsHd9TRKnOyXM,Icey Blouie,
21586,4UC4Ds5uVJ4m2m2n0BhkiU,Siya Shezi,
21587,2OT8Y69ZmFlwMCmqXNJMih,Nino Brown,
21588,6Y63ciwphfXsHoWQOur7gq,NextRO,
21589,6HdO9DuwHJ5nCZIzBW7HVv,Duo Kie,
21590,0XHvwTa9b8b6NIoQ5Ubhx5,Макулатура,
21591,6xfmBXL6ndOsNpZPpxWz6w,Sativa,
21592,5F73ZVq8ivLhsYF2pGg4Fc,Makano,
21593,0Y1fWbJgcZk0R2SbZbxo4R,TEC,
21594,4YedhX6nYHD5HCMVrBlnnQ,Trap Typieee,
21595,5P46zciG5gm8IALoKTLYGb,Lil Kapow,
21596,0CZUWwdL2ORR99b91hqjdq,Gabz,
21597,4pyAhm1xJYuLKQ3UAFTFzG,scum,
21598,4LnQWC7U1XWXpcgoZN3D3Q,Mikezin,
21599,1eFNyJcGxGcfa39qaM7aVI,Missak,
21600,6vvDDXGO1bA0uqSdCqAKBV,K-Main,
21601,6MKQ9Fandj3JH6qcn3eMB8,Felix Krull,
21602,3uWiJPiieoALNDN6Ak3jtd,Emcee Rhenn,
21603,6ky7h0ow6NQgAnsoN2AB7h,Stooki Sound,
21604,0zCtb4Yifj4zWrYc123Vk9,LGP QUA,
21605,6k0wDCUqnYIW0YpLpQwAYT,Rogg,
21606,1u0elgFcoOnuk8rN59SND0,F!R3,
21607,1BXxvv9JyfB20TAUU9ddd4,MEZZA,
21608,2aS4nLnaLFiUGpjENBBuLj,Rafoo,
21609,07d5etnpjriczFBB8pxmRe,BJ The Chicago Kid,
21610,1l4YfBmY151jtq3wjMpkoP,Tennisboywill,
21611,4cIAd5CI00at3hrdceGa0H,Matti8,
21612,57DAhn0drIzJ9hBv6n1dZv,P$L,
21613,6kNuO9sY94kxMuRAwsCzOH,Young Piva,
21614,5HWReE1GmecrsDumqd7Vnw,Cemre Emin,
21615,1fImPZoBVjmYrBFzCHh0N3,Souly,
21616,0nEYpGBnXuz3uGhAeEXwo0,Zjay,
21617,4YWK3hXt1QRAw2rNBao55d,Skippa Da Flippa,
21618,4o6hqiezo6R08UoFjkcxZS,GSA,
21619,3LiGfjUfBJux92Cq7phFZO,Lil G,
21620,7gZ8kNeMcOD0Fm4b9xyOLX,R-Swift,
21621,3gIWD9hK0VEhgsSrLu19PU,YN Jay,
21622,5VCokvhizv40G73q0uGCd8,Sapient,
21623,4ZYHm7WjiSdS8qPBC1Zked,Kugar,
21624,6rWk96JkPOxJh0jPHdOW9Y,Dilinyer,
21625,19QM5pgzQ4q7vYiWxvNijB,Kholebeatz,
21626,0MUTVxEwWJlkF9DRvdE3nJ,BEZIMIENNI,
21627,7eSD0ds0eBP3bC3a31mhe5,Joe Trufant,
21628,0z6H0b4Jvoti5MtOvXQR5l,Lit Happu,
21629,1xTBlYpqKiGEZfX1J32UPJ,LipeSky,
21630,7kwDfsaKPvThMQrmkqK0xs,Paasky,
21631,1TXjoKfahNHQECZqA8uIXU,semspoko,
21632,1rYNb67Kj0LjzCe3IhL9Mi,Gabriel Drago,
21633,38KfCZGlEjHIJDKDwH132d,Curtis Roach,
21634,25j5Zln5y7EJVjUwqRXiKR,Derone,
21635,0NcPKaSNIHAM2RfioH9vMT,Guapdad 4000,
21636,1HCVppGB3oVA6Kt7pRVifZ,Campanella,
21637,23bwXoITWexSNSt4UJUaqR,OGR Music,
21638,2VXsRo1aTjdh4KydrrKtF2,Grems,
21639,1gZWKDHiGebBkyc8qtryEl,OloSolo,
21640,2RPfjjkSe3N9gmyGk1ZBxo,Senamo,
21641,0IgVFHpTug7gJIKUqsve0q,Esserpent,
21642,5qi3aTonrqAZjYw1D6X5Pu,MtZ,
21643,6PDLwWvgYNMfBRLqC1h5cJ,Buddy,
21644,25JRC8aMGIGBIJ5KiINv3l,RPT Orijinn,
21645,4FoQJyBgyhdDCb1wdEgNZh,Hekler,
21646,1lXwfUoWuEuKgm6oPTkGQl,Bulle,
21647,3aw5K7IaAdTRjTresPS2XY,Pero,
21648,33FWu1JTA73HpPE2tBiwNX,Addict.,
21649,6xB3rlX4yGBt1GDOu9SzMC,Shred Gang Boogz,
21650,0I2zJcVSMOa7Q3AXYJT2bA,Lil Mamat,
21651,0hUr8xEtATxbq2OTiJFAP0,Right,
21652,6U9PA9nXDmzmlpSwR9KJ2n,TaeyoungBoy,
21653,7jr5OpV6K3nyqwKbbwcYR3,Polska Wersja,
21654,2u1aL8XADqj0nJFHMKRjNw,ppcocaine,
21655,4HpnjNnqIjwItltmZJliMy,Aystar,
21656,5oWCZVOBaS8Bn3JW6Wy4cn,Mussy,
21657,6DEPMkI5EhRxDEkF7bgb5F,Keko-G,
21658,3vpv7sEkwDmtjDVP3Q0bXH,Go Yayo,
21659,0h0C8mMT21p0Ixq6qO1UMH,$tupid Young,
21660,3ysuF4lP8kOR6OgCYlxYVF,Jeka,
21661,4SuKICqEs6KThY8F3sSwfv,BoKoTy,
21662,1h2OVSKRdJHnVqyCKqCLkf,?uestlove,
21663,0hBXZmi8TRb7M0HpjPSzUf,Sr Perez,
21664,2ePgEQHzJJkNTLb2Q95Eh5,Kosa,
21665,4C4iRNqx1mhzkBuAWRuhyN,Prism,
21666,7gLN5VRzcePpOGbkVS2wHK,Domnul Udo,
21667,0KpCz7V5XRkqKuM1JDf56O,Cousin Stizz,
21668,35fcckhFq2cF2u7hIG0fPv,Stove God Cooks,
21669,1NTCPmQTCkJS65QNUxZF4Y,PeTrEmOuSe,
21670,2xfN0QzVdRUs8sxg0k9ANA,Maxi,
21671,3m1an5fzquhCtk4UnhmLmc,El Chojin,
21672,2VpQ8zzDQwLxYQw5F2HaWk,MCTR,
21673,4ucIxjoWFS3n9KvguhTWpz,TrippyThaKid,
21674,65l8s1yyb4imsrrDUNHbj0,BÖ,
21675,0IpkB4AvlPsDaQrtbjKGkw,Вертушка Газманова,
21676,1zHcoqaTvlZdEd7CUjk2eI,ANARCHY,
21677,5hvNjGBoEkn4ENKwDvtouW,Alexander King,
21678,4AO9H2yVIGvb6aTpQ7jW0y,TOMMY YANG,
21679,05qCf6M7E7AxizHVmrcPqh,Kyan,
21680,4e250LmaRPGcp0rbUbJtJm,Drast,
21681,4sfOIkcXQ4ygE65tkwrsI2,KJ Balla,
21682,1tWVdmGitw7IcutjKbJN1D,Badr Kl,
21683,3m6N2XBSZqfkujRvGYcdi8,Chusterfield,
21684,4zSH8TwGPweS3zr4ao6Q3f,Margs,
21685,6RrS30NZDP1XqAoIXoPXw8,ΔΠΘ,
21686,0nqpXa8bkBlWgS9FKhNCuj,Golpe a Golpe,
21687,74sDbAEvu3SJ8JT70IiqNP,Dolan Beats,
21688,1LIKKLJwDi6oI8J67h8l32,C Glizzy,
21689,5NRC31pvwu98Gi7ltcy6xz,1000 CHASER,
21690,0GPJ1vnfP2QPbRqwdf9LyP,Brako,
21691,3KjC3qk8ZE5JbC4tSj8COh,Cashmel,
21692,3fo4UvMNzZUCFS90Roh5iK,Eptos Uno,
21693,4KI0ia8JacgU3OWJBvvKVx,Neno Calvin,
21694,1qPjeAlCU4Dr6aEv8o1w1t,AFN Peso,
21695,2fglM52oCTV1qF9OLbpZ30,MC Janjão do K,
21696,0jMtWh6Tl4RoCi5A8g1RWM,CAPY,
21697,47YlbKJ9aZM3HVa0lUXHZ0,9inebro,
21698,6ukiR3J7anX3kgmYmiIkAs,Tomi Marfă,
21699,3kLH6xiJVhBa6JOqS3x7RS,Bajorson,
21700,1mQWZPciU2mObkw2Fpgbxg,Yung Ro,
21701,7hqwOMu222wUGHIzm49sJk,Jarfaiter,
21702,7cg61q8kK8jlFi8TKKw70p,Afrika Bambaataa,
21703,4il1VJpzIWnZZeb80C6x7u,TKYD,
21704,7iNkzIKfY3iDyyFxlbPT9U,Aman RA,
21705,3Yd5Myzy2Pc2Elt40LOST5,Warped,
21706,5uUfvUIGfV3fwXmyO8a44c,OSBS,
21707,3Okcq0dqLVlEFHRZ5t22bA,Voltio,
21708,1KRpJNUXDHaPAzsh30TT14,REDO,
21709,1FEmiTv5KsgccqJVpC1bvR,Chekaa,
21710,2Gpt6WQ6cNdOwkpMqjocm0,BionicPIG,
21711,6CbooCqOA6MI23syacRER2,KOWICHI,
21712,4jT97eZPO0kzO976djtWKP,Fiend,
21713,3zorWCDx017sz4UYP2fC9w,Chronic Law,
21714,0bgsCSm12Glnini09HIgnD,Rico Cartel,
21715,48q2mPVwlKnlSaCx07i6Ta,Datsik,
21716,5OHfcsZ8fneKjS64QqFST0,Damedot,
21717,2Evli7kXN5EBmTcfkOP0Rs,Da Great Ape,
21718,3sU3G7KxtBfrAkIVhSdc4u,Pac-Man,
21719,1sTCIEpgsLumTVk5zDGW4S,MU$A386,
21720,6GQx1heM2wyI3iHpAC5P8X,Dabow,
21721,5p5YOMEbKadO6P7e4YxwKC,1st,
21722,2UG8GjHnhstpAToKHxowQw,Kam'ron,
21723,4cKveAV460eVfkuTgtcVtP,GirlzLuhDev,
21724,06Qf6vq8AVIpE9XIw8LAsY,Lil Duke,
21725,4wW4Ha2GRRdJQBmmWsEXGp,ZINO,
21726,46KQM3HJyONaKRTbcfNPlU,Omega Sapien,
21727,0LLnP7NEsEQ1pSCfsuYURr,Juacko,
21728,6gVzJrF4IrVaUtDgtODM08,Black Boy,
21729,1yrJYfMWNHZWIGWM2Cb4gF,Zugezogen Maskulin,
21730,19Xm04ZiVtOB6J2Ti5vXhL,Arianna Puello,
21731,4Fl8dEtJlmvFkYb4HZr8Fi,Pikette23,
21732,3pePTtlR2VKfTkALz8Wvs3,D3,
21733,7MNu4r2wgx8eDWfN1hdbTe,Rockin' Squat,
21734,1VTsa5QAJvlbP6dFUd4gpM,Tiny Jackal,
21735,7Ll3Cj9QGaAJ42YdRcFKG6,gb,
21736,7zDl8xqVVU2BC7ZLkLowLt,Krime,
21737,3mzdfGKp0mQXzuNoS8z915,Cookie$,
21738,6zuu08eoCeNj4crmVUjXYm,e.Sens,
21739,6a4vjdtgYYdro1VozKKhA1,Gavo,
21740,43ISMgWvv7dp1psp30iGbC,Kierra Luv,
21741,3eDw5jLEmbOsdH8Z8BTdIt,DAHAB,
21742,6QIVtyTQJ23qbr5whkP2Fy,V13,
21743,0GABUps2B17UMu6M8tkEDS,InnerCut,
21744,3CTYZXZSVMF5WkZLg43YLV,Overtime,
21745,66XRp0qq8YQcV0gJxpROuC,Tytokush,
21746,0OpWIlokQeE7BNQMhuu2Nx,Colt Ford,
21747,4YXWn3AKqmiHMai9dZWuWK,Ryofu Karuma,
21748,6FIeC9f8qjVNu7xSj71jzW,Tian vck,
21749,7ulnU80aA4UleNCZ95c4PE,TRAQULA,
21750,30d7lP1eEuwG0melMqYUoW,Oxon,
21751,5SiYu8hQzDPsNdIpY1EqnJ,DMNDZ,
21752,2o6oF1x3tWoVUXb4C4NHze,Fiks,
21753,7fEivG1TbHRcF4lvQq93vB,Eastside Reup,
21754,5JJGPmRgi5ugYtcCRZs9hp,RNZ,
21755,736RnvwzS2Ku4JO5mSWNxG,Lil' Dre,
21756,6kp0attlt9k4kyFc7e4o1q,Hitman Holla,
21757,1TMrnxBwZfmfRxsGzkNIHw,Andy Mineo,
21758,7Ai8EYRmzf3N9dhbPvOmQh,Wavy Jone$,
21759,0QtTAKI96I6w8ByQIY3QQv,TG Kommas,
21760,31IZdHrCZ5pRhLz4zBxN3o,Riff Raff,
21761,5B3DHZuVuSCKONCjAEaoib,G-Bear,
21762,1YwZlTKyH1RiGnCDb8O7TT,dodo,
21763,6ZcRUVs3I5U8EOnm9ZdCsO,Bahamadia,
21764,0u2cKABhVBAMxn8MTQssKc,Fireman,
21765,71pH8gMX4QzfxUfY1MMmoN,DJ Nilson,
21766,4ZaUXNaebEQrSWFq4att4m,Joana Kesenci,
21767,2iNwwXMd2PEg9oEr167J2c,Blood Raw,
21768,4BnvoIMvhLok27tzSxl4Yq,Afront,
21769,7tNlqSl7RogtzMsEA20byE,Merca Bae,
21770,0e6si4eBTPWosfLhmEyo4L,Mike D,
21771,72TdCQUBRXtFFrbNtx3p8J,Fixpen Sill,
21772,703CEqKg3mMmHrGvzQhoBY,KT Gomez,
21773,3pqn0ioxPYRovpTxAmXEh8,Heavy Coste,
21774,166uI64aMZ0QDfHDteAl5V,Amriano,
21775,7ipVTAf9PqCSddkeYtKw9h,Chetta,
21776,4gcBXAL1iwHPIrf1LdVsKg,Tdot illdude,
21777,3UXtwB67vete8MwnVSlrPO,Shaker The Baker,
21778,2cvEw5LbWVI1CspbDOgmcQ,Aspencat,
21779,31PAzAvprOXLSA01ff7elC,Savvy,
21780,3wvHOKj1SHKL28TCoGatJT,MIYA,
21781,7KduBCxhfAMiQlhMOHL3IZ,Robb Bank$,
21782,3m9W4fgKhCj5yttpKEAyse,$ubjectz,
21783,3InaEScwvejYbLu7ovMuEX,Kleszcz,
21784,3uISNNuONokIh21KiNharS,Butch Cassidy,
21785,7lX7FtZUfo58ByqmVOC0JA,4rAx,
21786,2aejlUq5cbrn146rNYrWLi,Teabe,
21787,1UNM4KxpdpffcCWFYqkTdL,Mesianico,
21788,5bzmuR63NqjwQBN0z8nQpF,Big Rush,
21789,5HHhIPYoYyTyp1mvCngnkZ,Boy Pape,
21790,0BA19NoaCReks0VCtCwmSr,Safi,
21791,1FxSTg1ciMzKpx4aiiZjvC,Prezi,
21792,32nKrlbSIPvgVTcd4LKJor,Lil Saint,
21793,3oB1lv9FWDKbNOUvdTw75Q,Bình Gold,
21794,38D4CP96Q3tn48qOGA6wbZ,Bitza,
